label,text
ham,Матч розпочався. Індія <#> для 2
ham,"Як тільки звільнишся, зателефонуй мені, сер."
ham,"Гей, хочеш щось купити?:)"
ham,"Привіт, люба, як справи? Ти вже придумала, куди поїдеш на Новий рік?"
ham,К..к.:) вітаю ..
ham,"Дж хоче знати, де ти, чорт забирай, знаходишся"
ham,"Ні, його скасували, так, люба! Звучить важливо, я правильно розумію, моя люба, зателефонуй мені пізніше з цього приводу, з любов'ю, Кейт х"
ham,Сьогодні я хочу потрапити до суду. О <DECIMAL>. Тож ви приходите на автобусну зупинку о 9-й.
ham,"Йти додому, ляо? Попроси тата забрати мене о 6..."
ham,"Боже, чи можна зробити весільну каплицю у Фронтірвіллі? Чому вони отримують всі ці чудові речі?"
ham,"Я зараз їм, лор, але скоро повертаюся на роботу... Шоу гірських оленів, га?... Я дивлюся b4 liao, дуже класно..."
ham,Перевір пошту. Я надіслав Вармі листа і зберіг тобі копію щодо членства. Бережіть себе. Інша Аллах.
ham,"Не той телефон! Цей телефон! Я відповідаю на цей, але припускаю, що інший — це люди, яких я не дуже добре розумію."
ham,"У будь-якому разі, я не думаю, що можу тут щось забезпечити, дай мені знати, якщо хочеш, щоб я поїхав на південь і відпочив."
ham,"Я вже повернувся додому, тож мабуть ні"
spam,"Чудові новини! Зателефонуйте БЕЗКОШТОВНО за номером 08006344447, щоб отримати гарантований подарунок у розмірі 1000 гривень стерлінгів ГОТІВКОЮ або 2000 гривень стерлінгів. Зверніться до оператора ЗАРАЗ!"
spam,"Привіт, це Емі. Через пару днів ми надішлемо тобі безкоштовний номер телефону, який надасть тобі доступ до всіх вечірок для дорослих..."
ham,Я в автобусі по дорозі до Калікута
ham,"Привіт, це я. Тобі, мабуть, дуже весело, щоб отримати це повідомлення, але я подумав, що напишу тобі, бо мені нудно! А Джеймс всю ніч на мене пердів."
ham,"Привіт, крихітко, я зараз сиджу в цьому чортовому автобусі і не буду вдома до 7:30. Хочеш щось зробити пізніше? Передзвони мені пізніше або напиши мені, Джесс хх."
spam,"Ласкаво просимо до Select, послуги O2 з додатковими перевагами. Тепер ви можете телефонувати нашим спеціально навченим консультантам БЕЗКОШТОВНО зі свого мобільного телефону, набравши номер 402."
ham,"Я схуд на 4 гривні з моменту візиту до лікаря минулого тижня, ву-у-у! Тепер я збираюся відсвяткувати це, набивши собі морду!"
ham,"Ти повернешся на вечерю 4? Тато мене питає, щоб я підтвердив з тобою..."
ham,"Роблю свою магістерську роботу. Коли ти купиш великий член, бо в мене є на продаж, і як там хлопець?"
ham,"Аааа... щойно прокинувся! Мені наснився поганий сон про тебе, тому ти мені зараз не подобаєшся :) Я нічого не знав про вечір комедії, але, мабуть, я готовий до цього."
ham,Я Вівек:) мені зателефонували з твого номера.
ham,Чому ти не зателефонував на обід?
ham,"Я мав на увазі, що я пішов занадто рано, щоб перевірити, бо працюю з 9 до 6."
ham,Я хочу <#> rs da:) у тебе є це?
ham,"Частинка твоєї посмішки — це моє щастя, крапля твоєї сльози — це мій смуток, частинка твого серця — це моє життя, серце, як моє, піклуватиметься про тебе вічно, як про мого ДОБРОГО ДРУГА."
ham,"Так, гаразд..."
ham,Я хочу побачити твою гарненьку кицьку...
spam,Шановний власнику ваучера! Наступний обід від нас безкоштовний. Скористайтеся наступним посиланням на своєму комп'ютері та насолоджуйтесь обідом 2 за 1 http://www.vouch4me.com/etlp/dining.asp
ham,"Кілька людей на грі, я в торговому центрі з Іурі та Кайлою."
spam,"ТЕРМІНОВО! Ми намагаємося зв'язатися з вами. Сьогоднішній розіграш показує, що ви ГАРАНтовано виграли приз у розмірі 2000 гривень стерлінгів. Зателефонуйте за номером 09058094507 зі стаціонарного телефону. Заявіть на отримання 3030. Дійсно лише 12 годин."
spam,"Ви можете пожертвувати 2,50 гривень стерлінгів до фонду підтримки жертв цунамі в Азії ЮНІСЕФ, надіславши SMS-повідомлення з текстом DONATE на номер 864233. 2,50 гривень стерлінгів буде додано до вашого наступного рахунку."
ham,"Майбутнє — це не те, що ми плануємо на завтра...! це результат того, що ми робимо сьогодні...! Робіть найкраще в теперішньому... насолоджуйтесь майбутнім."
ham,"Я прийду, хочу піти до неї завтра. Після цього я прийду. Ось що я дізнався від її любої, що робити. Вона не сказала, коли."
ham,"Ми мали зустрітися, щоб обговорити нашу поїздку... Здається, Сюйхуей тобі сказав? Вдень. Думав, після цього ми можемо піти на урок."
ham,"Гей, заходь онлайн! Користуйся msn... Ми всі там."
ham,"У мене все добре. Сподіваюся, у тебе все добре. Бережи себе."
ham,"Ой, я був у душі, коли ти подзвонив. Гей, паркувальний гараж обвалився в університетській лікарні. Бачиш, я не збожеволів. Такі речі БУВАЮТЬ."
ham,"Айо, ти така бідна... Тоді ти не хочеш їсти? Ти вже купалася?"
ham,"Так... я ж знав, що це станеться давно."
ham,Ти чудова! Продовжуй кінчати цими фотками :) дякую!
ham,Хлопчик запізнився на 2 години додому. Його батько: «СИЛА ДРУЖБИ»
ham,"ДЖЕЙД, ЦЕ ПОЛ. ТИ НЕ НАПИСАВ МЕНІ ПОВІДОМЛЕННЯ? ТИ ПАМ'ЯТАЄШ МЕНЕ З ""BARMED""? Я ХОЧУ ПОГОВОРИТИСЯ З ТОБОЮ! НАПИШИ МЕНІ ПОВІДОМЛЕННЯ"
ham,Проводжу Новий рік з братом та його родиною. Давайте домовимося про зустріч наступного тижня. Ви готові побалувати себе? :)
ham,То що ти робиш сьогодні?
ham,"Я сказав, що все гаразд. Вибач."
ham,"Спали? Думаю, цього разу (вдень) не небезпечно"
ham,Робота з мережею є.
spam,goldviking (29/M) запрошує вас стати його другом. Відповісти ТАК-762 або НІ-762 Зустрітися з ним: www.SMS.ac/u/goldviking СТОП? Надішліть STOP FRND на номер 62468
ham,Не дозволяйте навчанню вас напружувати. L8r.
ham,Ось чим ти мене зайнятий...
ham,"Не поспішай. Я не працюю. Я навчаюся, тому якщо ми поспішатимемо, то зголодніємо."
ham,Який канал :-)):):-):-).
ham,"Тож ти кажеш, що я могла б бути твоєю справжньою Валентинкою, але ні? Ти ніколи не вибираєш мене ДАРЕЧ!"
spam,"Фальшива винагорода у розмірі 350 гривень стерлінгів – сьогоднішні номери Voda, що закінчуються на XXXX, обрані для отримання винагороди у розмірі 350 гривень стерлінгів. Якщо у вас є збіг, зателефонуйте за номером 08712300220, назвавши код заявки 3100, додаток зі стандартними тарифами."
ham,"Ми встигли! Прибуття в Тонтон о 12:30, як і планувалося, сподіваюся, що це все ще нормально?! Радий тебе бачити! :-xx"
ham,"Я голодний, куплю щось додому..."
ham,"«ГЕЙ, КЕЙТ, СПОДІВАЄШСЯ, ЩО З ТОБОЮ ВСЁ ДОБРЕ... Я ДАЛУЧУ ТЕБЕ ОБІД НА СЕРЕДНЮ. ПІДЕМ КУДИСЬ В МІСТО ВИПИТИ... МОЖЕМО ТРОХИ ВИПИТИ ВОДИ? ЛЮДИ З РОБОТИ ТАМ БУДУТЬ. ЛЮБЛЮ ПІТІХ»."
ham,Мій диск можна лише читати. Мені потрібно записати.
ham,"Тільки що переглянула, а Адді повертається в понеділок, жахливо бути нею."
ham,"З новим роком. Сподіваюся, у вас гарний семестр."
ham,Еспланада Лор. Де ще...
ham,Чи можеш ти поговорити зі мною..
ham,"Хм. Давай, великий беттер."
ham,"Ну, це ж не те щоб ти когось пунто назвав. Це було б гірше."
ham,"Ні. Відколи я подорожував, він забув свого хлопця."
ham,Ти ще тут? Хочеш забрати пізніше.
spam,CDs 4u: Вітаємо! Ви отримали подарункові сертифікати на CD на суму грн500 або гарантований подарунок на грн125 та безкоштовний вхід на 2 щотижневі розіграші на суму грн100. Збір МУЗИКИ на номер 87066 TnCs www.ldew.com1win150ppmx3age16
ham,"Тут є хтось, у кого річна «Toyota Camry», як у пана Олайівола. Пробіг «кілька». Вона чиста, але мені потрібно знати, за скільки її продадуть. Якщо я зможу зібрати на неї гроші, як скоро після приземлення її продадуть? Привіт."
ham,"Вгадай, в якому я пабі? Я щасливий, як порося в конюшині, чи як там там кажуть!"
ham,Скоро здохну
ham,"О, к.. Я прийду завтра."
ham,"Іди дурнем, не обманюй інших, окей"
ham,"Мій номер мобільного. Будь ласка, смс, твою пошту id. передай побажання Ачану, Аммі. Рахеш. Катар"
ham,"До речі, «rencontre» – це зустрітися знову. Гори не..."
spam,"Ви ВИГРАЛИ гарантований грошовий приз у розмірі 1000 гривень стерлінгів або 2000 гривень стерлінгів. Щоб отримати свій приз, зателефонуйте нашому представнику служби підтримки клієнтів за номером 08714712412 з 10:00 до 19:00. Вартість 10 копійок."
ham,Скільки разів на тиждень і в який день ви відвідуєте уроки водіння?
ham,"Дядьку Г, просто перевіряю, як ти. Бажаю тобі насиченого місяця."
ham,"Привіт, хлопчику! Тааак... Я сьогодні за тобою сумую. Я хочу надіслати тобі повідомлення і нагадати, що думаю про тебе... І ти коханий/кохана... *люблячий поцілунок*"
ham,"Я думаю, що двом іншим ще потрібно роздобути готівку, але ми точно можемо бути готові до 9-ї."
ham,"Гей, дівчата... Ви всі хочете зустрітися з четверо на вечерю ввечері?"
spam,"Шановний/Шановна 0776xxxxxxx, Вас запросили до XCHAT. Це наша остання спроба зв'язатися з вами! Надішліть SMS-повідомлення CHAT на номер 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18 років"
ham,Любий! Що ти робиш? Де ти? З ким ти розмовляєш? Ти думаєш про мене? Ти хороший хлопчик? Ти сумуєш за мною? Ти мене кохаєш?
ham,Чудово! Як справи в офісі сьогодні?
ham,"Круто, ми ще трохи протримаємося. Чи буде ще найближчим часом?"
ham,:-( сумний цуценячий звук
ham,"Так, це можливо, але не пробуйте. Будь ласка, нікому не кажіть."
ham,"У будь-якому разі, гукай до мене, коли ти поруч, бо мені потрібен привід підлизуватися до людей у ​​Сарасоті."
ham,Де ти. Що трапилося?
ham,"Я хотів тебе запитати, лол, але, здається, це о 7-й."
spam,"Ваш готівковий баланс зараз становить 500 гривень. Щоб максимізувати свої готівкові кошти, надішліть GO на номер 86688 лише 150 копійок/мегабайт. Копія: 08718720201 HG/Suite342/2lands Row/W1j6HL"
spam,ПРИВАТНО! Ваша виписка з рахунку за 2003 рік містить 800 невикористаних балів SIM-картки. Телефонуйте за номером 08715203685. Ідентифікаційний код: 4xx26. Дійсний до 13.10.2004.
ham,"Іди за нею і збий її, поки вона переходитиме вулицю."
spam,"Я хотів би розповісти тобі свої найглибші та найпохмуріші фантазії. Телефонуй мені за номером 09094646631, всього 60 копійок/хв. Щоб припинити надсилати текстові повідомлення, телефонуй за номером 08712460324 (натуральний тариф)"
ham,У п'ятницю буде відпустка на Понгал? Чи є у тебе якісь новини з роботи?
ham,"Гей... Дуже незручно для твоєї сестри, чи не так?"
ham,"Добре, я вл..ти знаєш, що мене схвалили в AdSense?.."
ham,"* Було дуже приємно побачити тебе днями, чуваче, дуже за тобою сумував!"
ham,Я хочу поїхати до Перумбавура
ham,"Скільки разів я казав на сцені, що всі сміялися. Ти не слухаєш, ага."
spam,"Ви не повірите, але це правда. Це неймовірні текстові повідомлення! Надішліть відповідь G зараз, щоб дізнатися справді дивовижні речі, які вразять вас. Від O2FWD лише 18 копійок/повідомлення."
ham,(Ти цього від мене не чув)
ham,"Дякую, що був зі мною, щоб просто поговорити в суботу. Ти мені дуже дорогий. Я ціную тебе як брата та взірець для наслідування."
ham,"Будь ласка, уточніть, чи можна мені підготувати квиток з відкритим терміном дії, щоб повернутися до Керали."
spam,Наталі (20/Ж) запрошує тебе стати її другом. Дай відповідь ТАК-165 або НІ-165. Зустрінься з нею: www.SMS.ac/u/natalie2k9 СТОП? Надішліть STOP FRND на номер 62468.
ham,Вона втекла з молодшим чоловіком. Ми разом народимо гарних дітей :)
spam,"Jamster! Щоб отримати безкоштовні шпалери, надішліть SMS-повідомлення HEART на номер 88888 зараз! Діють правила та умови. Тільки для осіб віком від 16 років. Потрібна допомога? Зателефонуйте за номером 08701213186."
ham,"О, так, лол. Маєш колись зіграти в 9 Doors, тобі."
ham,"Не знаю, мій тато сказав, що він прийде додому і принесе нам обід. Так, я піду туди, друже. Я подзвоню тобі, коли прийду до школи, друже..."
ham,Ми надіслали вам на електронну адресу JD для роботи з клієнтами та менеджера з облікових записів. Для отримання детальної інформації зв'яжіться з нами.
ham,Бажання - ти йдеш до лікаря з печінки. І трохи стильно виглядай. Зроби собі зачіску. От і все.
ham,Хммм. У нас досі немає відкривачки?
ham,"Так, тож практично будь-коли наступного тижня ти можеш втекти від мами та встати до 3-ї."
ham,"Едісон справедливо сказав: «Дурень може поставити більше запитань, ніж мудрець може відповісти». Тепер ви знаєте, чому ми всі німимо під час ViVa... GM, GN, GE, GNT :-)"
ham,"Я голосуватиму за те, куди мене серце веде"
ham,"З моєю сестрою Лор... Ми щойно дивилися ""Оборони по-італійськи""."
ham,"Тік, тік, тік... Де ти? Я можу померти від самотності, знаєш! *дуться губами* *тупає ногами* Ти мені потрібна..."
ham,"Лмао, ти ж мене так добре знаєш..."
spam,"Подвійні хвилини, подвійні текстові повідомлення та оренда лінії за півціни на найновіших мобільних телефонах Orange Bluetooth. Зателефонуйте за номером MobileUpd8, щоб дізнатися про найновіші пропозиції. 08000839402 або call2optout/LF56"
ham,"Я повертаюся потягом з Нортгемптона, тож, боюся, ні! Сьогодні буду кататися на скайді, хо-хо! Але буду приблизно в середу. До речі, хочеш піти в комедійний клуб цього тижня?"
ham,"Доброї ночі, дорогий, я дуже сумую за тобою."
ham,"Привіт, наступної неділі о 10:30 буде базовий курс йоги... у Bugis... Можемо піти на це... Вступ до пілатесу наступної суботи... Скажи мені, о котрій годині ти вільний?"
ham,"Гей... У тебе сьогодні справді поганий інтернет, га?"
spam,"Безкоштовні відеотелефони з камерами при оренді лінії за півціни на 12 місяців та 500 хвилин міждзвінків, 100 текстових повідомлень. Телефонуйте за номером MobileUpd8 08001950382 або Call2OptOut/674"
ham,"Мені здається, я заважаю її татові"
ham,"Вибачте, я передзвоню вам пізніше. Я на зустрічі, сер."
ham,Не застряг у Orchard у машині мого тата. Їду на вечерю о 4. Ти що? То вони вільні сьогодні ввечері?
ham,"Добре, я також хочу подивитися шоу о 21:00..."
ham,"Я не знаю, Лей... Як і не маю..."
ham,Але ваш брат перевів лише <#> + <#> . Пенсильванія.
ham,"Я подзвоню тобі пізніше. Сьогодні вдень проблеми з обслуговуванням MTNL у південному Мумбаї. Я чую тебе, але ти мене ні."
spam,"83039 62735=грн450. Діють правила та умови використання ваучерів на проживання у Великій Британії. Для отримання 2 заявки необхідно вказати номер вашої заявки, який становить 15541."
ham,Поговори про це з g та x
ham,"Привіт, дорогі друзі... Це мій новий та поточний номер...:) Автор: Раджіта Радж (Ранджу)"
spam,"Пісня 5p 4 Alfie Moon ""Children in need"" на вашому мобільному. Розкажіть на свої m8s. Надішліть SMS-повідомлення Tone charity на номер 8007 для Nokia або Poly charity для полігонів: zed 08701417012 profit 2 charity."
ham,Як у різних стилях?
spam,"ВИГРАЙТЕ шопінг на 200 гривень стерлінгів щотижня, починаючи ЗАРАЗ. 2 відтворення, надішліть SMS-повідомлення STORE на номер 88039. SkilGme. TsCs08714740323 1Winawk! вік16 грн1.50 на тиждень, субтитри."
ham,Гуд ні8 люба..слп ну..бережи себе..солодощі..Муа..
ham,"Я хочу надіслати повідомлення сьогодні. Це так. Вибачте, якщо я образив."
spam,"Це друга спроба укласти контракт з U, ви виграли головний приз цього тижня – або 1000 гривень стерлінгів готівкою, або 200 гривень стерлінгів. Просто зателефонуйте за номером 09066361921."
ham,"Ну, я радий, що тобі це не здалося зовсім неприємним... Лол"
ham,"Хлопче, не видавай мене зараз. Якщо підеш, подзвони мені, подзвони. Як, мадам. Бережи себе, о."
spam,Бажаєте отримати новий кольоровий телефон Nokia 3510i з доставкою вже завтра? З 300 безкоштовними хвилинами на будь-який мобільний + 100 безкоштовними текстовими повідомленнями + безкоштовною відеокамерою? Зателефонуйте або відповідайте за номером 08000930705.
ham,"Марк працює завтра. Він закінчує о 5-й. Його робота біля твого будинку, тож він може зустрітися з тобою пізніше."
ham,"""Тримай свої проблеми в серці, бо ніхто не буде за тебе боротися. Тільки ти і ти маєш боротися за себе та виграти битву. -ВІВЕКАНАНД- G 9t.. SD.."
ham,"Так, зателефонуй мені, якщо маєш хвилинку."
ham,"""ПРІВІТ, КРОКІ, ПРОКИДАЄШСЯ? ВІДЧУВАЄШ СЕБЕ БЛЯХНО. ЩОЙНО ДІЗНАВСЯ З ЛИСТА, ЩО МАМА ВИШЛА ЗАМІЖ 4 ЛИСТОПАДА. ЗА НАШИМИ СПИНАМИ – БЛЯХА, ПРИЄМНА! ЕГІЇСТИЧНА, ПІДКРИЛА СУЧКА. У НЕМАЙ ЩОДО ЧОГОСЬ, Я ТОБІ ПОДЗВОЛЮ"""
ham,"Дивовижно: Якщо переставити ці літери, це дасть те саме значення... Гуртожиток = Брудний номер Астроном = Спостерігач за місяцем Очі = Вони бачать Результати виборів = Брехня, давайте перерахуємо Теща = Жінка Гітлер Одинадцять плюс два = Дванадцять плюс один Це дивовижно... !:-)"
ham,"Ая, ми обговоримо це пізніше... Забираєш мене о 4-й, так?"
ham,"Гей, з днем ​​народження..."
ham,"Вибачте, я пропустив ваш дзвінок. Чи не могли б ви передзвонити?"
ham,"Боже, якщо це не одне, то інше. У мого кота глисти :/ коли ж цей поганий день закінчиться?"
ham,"Доброго ранку, у мене лихоманка та дизентерія... сьогодні не зможу прийти на роботу."
ham,Я нічого не робитиму.
ham,Які речі ти співаєш?
ham,Вергилієв крем Святого Андрія
ham,"Ні, ні. Я перевірю всі кімнати перед заходами."
ham,"Мій друже... Гаразд, друже, їду за кермом, потім піду за покупками..."
ham,"Гокіла розмовляє з тобою, ага:)"
ham,"Привіт, Шаніл, це Ракшеш. Дякую, я обміняв неогранений діамант. Залишив назад. Відмінний сервіс від Діно та Према."
ham,"Знаєш, коли цього місяця народився Кот?"
ham,"Але я справді дуже без грошей. Жодна сума не є занадто малою, навіть <#>"
ham,"Вибач, що це телефон мого друга, і я його не написала, люба Кейт."
spam,"TheMob>Перейдіть за посиланням, щоб отримати преміум-гру Pink Panther, нову гру №1 від Sugababes, шалену анімацію зебри або круті шпалери з худі — усі 4 БЕЗКОШТОВНО!"
ham,"А, ну, це все заплутує, чи не так? Я думав, що дружу з ним. Можливо, я щось зробив неправильно, але я вже ніби запросив, хоча він може й не прийти через гроші."
ham,"Гаразд, подзвони мені, як тільки будеш близько."
ham,"Ні, це нормально. Можливо, я подрімаю!"
spam,"Це повідомлення стосується вашого замовлення мобільного контенту. Його було надіслано повторно, оскільки попередня спроба не вдалася через помилку мережі. Звертайтеся до customersqueries@netvision.uk.com."
ham,"В інших новинах, після того, як я тиждень вмовляв Андреса дістати йому травичку, у нього немає грошей."
ham,"Хлопець кохав дівчину. Він підтримував її, але їй було байдуже. Він кидав їй лапки, але її друзі кидали їх. Знову хлопець вирішив підійти до дівчини, і саме тоді вантажівка мчала назустріч. Коли було близько двох годин, дівчина збила її, і хлопець побіг, щосили, і врятував її. Вона запитала: «Як ти можеш так швидко бігати?» Хлопець відповів: «Енергія — це секрет моєї енергії», і дівчина миттєво закричала: «Наша енергія», і вони жили щасливо 2 години на тиждень, випиваючи енергію щодня. Мораль цієї історії: у мене були безкоштовні повідомлення :D ;): добре, нічого 8"
ham,"Я хочу терміново купити машину BMW... це дуже терміново. Але в мене не вистачає лакхів. Немає джерела, щоб дізнатися цю суму. Лакхів... це моя проблема."
ham,"Давай, розбий мою цигарку! Блекко з Лондона."
ham,"МЕНІ ДІЙСНО ПОТРІБНІ ДВА ПОЛІЦУНКИ, Я СУМУЮ ЗА ТЕБЕ, МОЯ МАЛЮК, ВІД ТВОЄЇ МАЛЮКИ 4EVA"
ham,"Ознакою зрілості є не те, коли ми починаємо говорити великі речі... А те, коли ми починаємо розуміти дрібниці... *ГАРНОГО ВЕЧОРА* BSLVYL"
ham,"О, у тебе багато обов'язків."
spam,"У вас є 1 нове повідомлення. Будь ласка, зателефонуйте за номером 08715205273"
ham,Я вже дійшов до школи...
spam,Тільки у грудні! Ваш мобільний телефон користувався 11 місяців і більше? Ви маєте право безкоштовно оновити його до останньої версії з кольоровою камерою! Зателефонуйте до служби оновлення мобільних пристроїв VCo за номером 08002986906
ham,"Тобі точно потрібен модуль з гуманітарних наук, чи не так? Ти хочеш спочатку взяти інші модулі?"
ham,"Аргх, чому, чорт забирай, нікого немає в місті ;_;"
spam,"Отримайте 3 мелодії Lions England, дайте відповідь lionm 4 моно або lionp 4 полі. Ще 4, перейдіть на www.ringtones.co.uk, оригінальні та найкращі. Мелодії, що застосовуються за тарифами оператора мережі 3 GBP."
ham,Дякую. Наповнює мене повним спокоєм та впевненістю!
ham,Aslamalaikkum....insha allah tohar beeen muht albi mufti mahfuuz...те саме означає....
ham,Ви за кермом чи тренуєтесь?
ham,"Лол, правда ж. Вона сказала моєму татові, що в мене рак."
spam,ПРИВАТНО! Ваша виписка з рахунку за 2003 рік для 078
ham,"Ой, у мене це було, <#>"
ham,"""НЕМАЄ КРЕДИТУ, ЩОБ ЗАТЕЛЕФОНУВАТИ. ПОТРІБНО ВИЙТИ З УНІВЕРСИТЕТУ О 6-Й І ПОЇХАТИ НА АВТОБУСІ ДО ВАШОГО ДОДОМУ?"""
ham,"Привіт Чікку, надішліть гарні повідомлення"
ham,"З ним неможливо сперечатися, і він завжди ставиться до мене як до свого саб-менеджера, ніби ніколи мене не відпускав... Що він і зробив, і я нагадаю йому про це, якщо буде потрібно."
ham,"Після моєї роботи... Вже 6+, лор... Ти працюєш так само... Тож йди в сад, лор, більше нікуди піти..."
ham,"Чудовим Окорам, бажаємо гарного місяця. Ми цінуємо вас і бажаємо вам успіхів щодня. MojiBiola"
ham,Бо мені нудно. І я не хочу вчитися.
ham,"А що ж у середу ввечері мені тоді 3 роки, але тільки до 9!"
ham,"Троянда для червоного, червона для крові, кров для серця, серце для тебе. Але ти для мене... Надішли це всім своїм друзям... Включно з мною... Якщо я тобі подобаюсь... Якщо ти повернешся, 1-ти бідний у родині! 2-тобі потрібен хтось, 1-тобі потрібна підтримка, 3-твій друг, 2-багато, 4-хтось тебе кохає, 5+- хтось молиться Богу, щоб він одружився з тобою. :-) спробуй...."
ham,"У будь-якому разі, де ти знаходишся і що робиш."
ham,"Це жахливо. Я піду до тебе, щоб ти зробила мені зачіску. Ти ж зробиш це безкоштовно, так?"
ham,це все ще не працює. І цього разу я також спробував додати нулі. Це була економія. Перевірка <#>
ham,"Хм... Не знаю, можливо, сумка на винос, яка не надто мала. Або щось, крім парфумів, щось, що я можу залишити собі."
ham,"Тільки сьогодні приєднався, тож тренування почалися сьогодні :)"
ham,"Вибачте, * був у продуктовій крамниці."
ham,"Тут неподалік є кілька гарних пабів, чи є Frankie n Bennys біля кінотеатру Warner?"
spam,"ВИ ВИГРАЛИ! Ваш 4-зірковий відпочинок на Коста-дель-Соль або грн5000 чекають на вас. Зателефонуйте за номером 09050090044 зараз, щоб отримати кошти. SAE, TC s, POBox334, Stockport, SK38xh, вартість грн1.50/півдня, макс. 10 хв."
ham,"Так... Я там раніше не був... Хочеш піти на йогу? Я можу зателефонувати, щоб записатися."
ham,"Ой, замовкни. Боже, вчора мені наснилося, що в мене двоє дітей, обидва хлопчики. Я була така зла. Не тільки через дітей, але й через те, що вони хлопчики. Я навіть сказала Марку уві сні, що він міняє підгузки, бо мені не заборгують."
ham,"Так, я гадаю, він був би дуже ніжним. На відміну від інших лікарів, які ставляться до своїх пацієнтів як до індиків."
spam,"БЕЗКОШТОВНО протягом першого тижня! Звуковий сигнал Nokia №1 4 на вашому мобільному телефоні щотижня, просто надсилайте SMS-повідомлення NOKIA на номер 8077. Отримуйте текстові повідомлення та розповідайте своїм друзям. www.getzed.co.uk POBox 36504 W45WQ 16+ норм 150 копійок/звуковий сигнал"
ham,"Тепер, коли ви почали, не зупиняйтеся. Просто моліться за більше гарних ідей, і якщо я побачу щось, що може вам допомогти, я перешлю вам посилання."
ham,"Привіт, люба, я на телефоні Гелен. Я збираюся бути в ""Принцівській партії"" дві ночі. Будь ласка, приходь, з любов'ю, Кейт."
ham,Я зараз в офісі:) а ти де?
ham,"Айяр, ти така бідна... Я тебе підтримую, к... Підтримую тебе! Я буду думати про тебе..."
ham,"О, ненавмисно, непоганий час. Чудово. Тримай пальці, поїзди підіграють! Попередження дасть за п'ятнадцять хвилин."
spam,"Підготуйте свій сад до літа з БЕЗКОШТОВНИМ вибором літніх цибулин та насіння вартістю 33,50 гривень стерлінгів лише з The Scotsman цієї суботи. Щоб зупинити, перейдіть на сайт notxt.co.uk"
ham,"К..тоді приходь, коли забажаєш, і також скажи Віккі, щоб вона приходила, якщо буде вільний час.. :-)"
ham,"Будь ласка, подзвони мені, тато. Що трапилося?"
ham,"З Новим роком вас та вашу родину... нехай цей новий рік принесе щастя, стабільність та спокій у ваше яскраве барвисте життя:):)"
ham,"Немає проблем з поновленням. Я зроблю це негайно, але я не знаю його даних."
ham,"Не знаю. Я зараз сиджу тут на парковці біля магазину та плачу, бо відчуваю себе невдахою в усьому. Ніхто мене не хоче, а тепер я відчуваю, що підводжу вас."
ham,"Ще не пішов, тож, мабуть, буду тут до вечері."
ham,"Як і <#>, те саме питання"
ham,"МІЙ НОВОРІЧНИЙ НАЧАЛЬНИЙ ПРОЙШОВ НОРІЧНО. Я ПІШЛА НА ВЕЧІРКУ ЗІ СВОЇМ ХЛОПЦЕМ. ХТО ЦЕ ТАКИЙ, ГЕЙ?"
ham,"Пане, мені потрібна дата народження пана Велусамі та реквізити банківського рахунку компанії."
ham,К к:) смс-чат зі мною.
ham,"Я приїду на машині Карнана. Будь ласка, зачекайте до 18:00, я одразу піду до лікаря."
ham,"Ні, але програвач Blu-ray може"
ham,Добре... Тоді ми зустрінемося пізніше?
ham,"Лол, ні. Мені просто потрібно обміняти свої нітроцитарні сигарети. Швидше, давай, поки я не розвалився!"
ham,Просто надішліть SMS. Ми поспілкуємося пізніше у Skype.
ham,"Добре, не треба питати"
spam,"Вітаємо з двома мобільними 3G відеофонами. Дзвоніть за номером 09063458130 зараз! Спілкуйтеся у відеочаті з друзями, грайте в Java-ігри, завантажуйте музику polypH, орендуйте noline. bx420. ip4. 5we. 150p."
ham,У тебе ще є уроки? У школі?
ham,"І вона не повірила, ле? Я ж їй сказав, що це вже правда. Думаю, вона мусить з нами разом, а потім повірить."
ham,"О, ти зарядив камеру?"
ham,"У мене є трохи солі, можеш втирати її в мої відкриті рани, якщо хочеш!"
ham,Тепер я йду обідати.
ham,"Я зараз у школі і буду в лабораторії, дещо робитиму, подзвони мені, коли закінчиш."
ham,"О, к.. Я прийду завтра."
ham,"Гаразд, напиши мені сьогодні ввечері, і подивимося, що буде далі."
ham,У 2.
ham,Заболочування пустелі. Геоекологічні наслідки.
ham,"Раджі... будь ласка, зроби мені послугу. Будь ласка, передай мої привітання з днем ​​народження Нім'ї. Сьогодні в неї день народження."
ham,"Компанія дуже хороша, атмосфера чудова, а їжа справді смачна :)"
ham,"Дуже дивно. Зараз дивлюся другу частину, але я вже в ліжку. Солодких снів, сумую за тобою."
spam,"SMS-АУКЦІОН - ЗОВСІМ НОВИЙ Nokia 7250 виставлено на 4 аукціони сьогодні! Аукціон БЕЗКОШТОВНИЙ, приєднуйтесь та беріть участь! Надішліть SMS-повідомлення NOKIA на номер 86021 зараз!"
ham,"Привіт, сподіваюся, у вас обох все гаразд. Він сказав, що напише, але не написав. Ти його бачила? Будь ласка, обережно мене підведи."
ham,"Любий! Я теж тебе, бляха, кохаю!! Знаєш? Блін, було так приємно чути твій голос. Мені це так потрібно. Я прагну цього. Я не можу насититися. Я обожнюю тебе, Ахмаде *цілує*"
